2026-02-22T21:16:07.057Z,alchemy,70149039103,71065,4985141463854695,41924628877,120000000000,120000000000,203849257754,11507173751144005,14486547502288010,477,""
2026-02-22T21:16:08.345Z,dwellir,70149039103,71065,4985141463854695,41924628877,120000000000,120000000000,203849257754,11507173751144005,14486547502288010,1287,""
2026-02-22T21:26:06.553Z,quicknode,60327414208,71065,4287167690691520,30497268140,120000000000,120000000000,180994536280,10695088360369100,12862376720738200,262,""
2026-02-22T21:26:07.388Z,alchemy,60497268140,71065,4299238360369100,30497268140,120000000000,120000000000,180994536280,10695088360369100,12862376720738200,831,""
2026-02-22T21:26:08.552Z,dwellir,60497268140,71065,4299238360369100,30577223860,120000000000,120000000000,181154447720,10700770413610900,12873740827221800,1163,""
2026-02-22T21:36:06.609Z,quicknode,92935315595,71065,6604448202758675,63464505402,123800000000,123800000000,250729010804,13307952076393130,17818057152786260,296,""
2026-02-22T21:36:07.052Z,alchemy,93464505402,71065,6642055076393130,63464505402,123800000000,123800000000,250729010804,13307952076393130,17818057152786260,438,""
2026-02-22T21:36:08.154Z,dwellir,93464505402,71065,6642055076393130,63464505402,123800000000,123800000000,250729010804,13307952076393130,17818057152786260,1102,""
2026-02-22T21:46:06.593Z,quicknode,98846923756,71065,7024556636720140,58805309504,196208000000,196208000000,313818619008,18122520839901760,22301520159803520,267,""
2026-02-22T21:46:06.888Z,alchemy,98805309504,71065,7021599319901760,58805309504,196208000000,196208000000,313818619008,18122520839901760,22301520159803520,291,""
2026-02-22T21:46:07.976Z,dwellir,98805309504,71065,7021599319901760,58805309504,196208000000,196208000000,313818619008,18122520839901760,22301520159803520,1088,""
2026-02-22T21:56:06.665Z,quicknode,143609213289,71065,10205588742382785,114554079835,184000000000,184000000000,413108159670,21216745683474275,29357531366948550,325,""
2026-02-22T21:56:07.049Z,alchemy,144554079835,71065,10272735683474275,114554079835,184000000000,184000000000,413108159670,21216745683474275,29357531366948550,381,""
2026-02-22T21:56:08.204Z,dwellir,144554079835,71065,10272735683474275,114554079835,184000000000,184000000000,413108159670,21216745683474275,29357531366948550,1155,""
2026-02-22T22:06:06.585Z,quicknode,131307843204,71065,9331391877292260,100888271219,134156000000,134156000000,335932542438,16703421134178235,23873046128356470,254,""
2026-02-22T22:06:07.052Z,alchemy,130888271219,71065,9301574994178235,100888271219,134156000000,134156000000,335932542438,16703421134178235,23873046128356470,465,""
2026-02-22T22:06:08.192Z,dwellir,130888271219,71065,9301574994178235,100888271219,134156000000,134156000000,335932542438,16703421134178235,23873046128356470,1139,""
2026-02-22T22:16:06.606Z,quicknode,152551385499,71065,10841064210486435,111517294092,238616000000,238616000000,461650588184,24882222544647980,32807199049295960,274,""
2026-02-22T22:16:06.892Z,alchemy,151233912868,71065,10747438017964420,111517294092,238616000000,238616000000,461650588184,24882222544647980,32807199049295960,283,""
2026-02-22T22:16:08.111Z,dwellir,151233912868,71065,10747438017964420,111517294092,238616000000,238616000000,461650588184,24882222544647980,32807199049295960,1217,""
2026-02-22T22:26:06.570Z,quicknode,116710790562,71065,8294052331288530,87438483834,120000000000,120000000000,294876967668,14741615853663210,20955431707326420,273,""
2026-02-22T22:26:06.964Z,alchemy,117438483834,71065,8345765853663210,87438483834,120000000000,120000000000,294876967668,14741615853663210,20955431707326420,386,""
